17:50:32 INFO run_experiment: H-E1 pipeline starting | n_docs=10000000 | quick=False
17:50:32 INFO run_experiment: Directories ready.
17:50:32 INFO corpus_filter: Loading base corpus (10000000 docs)…
17:52:15 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:15 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175214Z&X-Amz-Expires=3600&X-Amz-Signature=247a3f55e12b2dc068610b6b2cf215dbefe0f150dba3652bdc163e5bb4ae82b6&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514334&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzNH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=S8n7Cds-0Hdw4NmsqiLMmhmgWQvpHQAXooGQfjb%7E7-sQRR1NOY6pVdUjQZ9eYSEcY14GIxidNRlr6un25ZtO3dUQwtubisVGLFcPPf9kSl-LPEfucHKFXntH9XIdoBzjaYPmBHzZk5%7EL2tBwMtpAoXsDotgadQwQuWj0m1N4BaN727LsL8ylCesU0vzOY1aBhKS1BlLFuQw99nbyI9bnPieKbrGm6I8O6Q%7EhTKSq1i-EbCZRZ5drx3qSJZuRZwzjNj9XIvV%7E0iup3O7IJOqOeS7c0SysjHeZh-jOTBnDhwohcFuWsnAy1I3VCIlRv2lxAuHAgRvfBMD7sL8saovx-g__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:16 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:16 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175216Z&X-Amz-Expires=3600&X-Amz-Signature=68ae27c199a5d8c3f3a4d393f7b34199e607aaff503f72cbb3f96b100d671c94&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514336&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzNn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=Re5cWHsLjWCeFYNx5UNzd7K82O1vVLySLJvRZSXYgFOJQAfmensFLaPLp254u4LJUWlWtrpuwAl8DrlEb%7EgiTeD7KXvpyWhqVnW2GS4vpAYZyLl9GNM%7E3kvgI-MADwv-rwQU1osGlEEEBS275biNTWNfMc0iX3UKObxYu2hvjs7XuLv61Y8GQSjvCh3tNY53nI7%7E6ChmMn%7ELb4o3cRn1UxeWYa3TTOAHRv2PcjvsPO1Hz9Zk9Voqsmls74z9ejMOHm37wMWk-nCdo6peihW6%7Ee5i%7EAra8NRKsEUHZdi2EmSs7%7EzWJ7HCsFGBSwK58ni6nWg1piTIM5L1YuGosHJGMw__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:18 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:18 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175212Z&X-Amz-Expires=3600&X-Amz-Signature=ac10cbd5411f89b2e893e8acc81c2fcff217071819820d6b4365797d31941185&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514332&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzMn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=nLvGJm26Q4ecvex4mgbbxdKgLEh5x2c9U2ZqbNcit9s5zl282qRRcHzWj2NbZv9wb23W7QSp7CPsB1RWOGNMiR3K0jA3yAt6mYxzkfjvU%7Evsa7jgBv9H5JMipEgl1dDfM%7E3lRNO41kt39HhAl1ddR56hu4HuqBZrn9KfeiLWFUlYUjqTLKhLKP7--P2zk2qLc0JClRAGG5mKnes%7EEREo3KkFJilj2XNjgB7AetZ2u6tpLbX5pZFTYnFAGQi8rjAPQevs59Q8%7Ex41j%7ENZB3g%7E25Mtsma7UrqxaVtceDNFYDVpYa4mMx81q4CrFQtfBvJonMSKNfyN9Ww8lY39PE3OMA__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:18 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:18 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175211Z&X-Amz-Expires=3600&X-Amz-Signature=909a7bfcdfda7f4c71801f6b409e0d69e6fc73f6ba4feacf5895105dcd339102&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514331&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzMX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=fu1JiEIIp1a6R4ixkdWoeaAT1apyiDZeL0ARSj0RhbfbIQSzTQqLr0hZZgxRFHj2FSekl66bpdZDX%7Ej4RtLev40KKYsoZ5jnxGB298Ep7O4xWtPLDjI74pTmt-QhswOHdEi5s1gJVNvpWtpE3DeIa6m8sY0-9TxmVunc8uhDsUAcBoUv5BcKDs1yBFx7Yn69HbhSLdbInvkBsDHvluJBVqz3Yh0IJO1reiwVTqae0QoIwBWdWyYYcsEgIeNEkSjaGwwSA3q%7E5PaMyhvfXkNUF5BOs7XwCJaSi7tgtzIM1gLCH9%7Ev79Lf2XemxCrra7wtUF-SxVvjsR1rZIfzEoXdVg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:19 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:19 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175219Z&X-Amz-Expires=3600&X-Amz-Signature=ed2e640b5927639fd4edf78fbbaaaad51caf10b4683233da67a03b4a33906add&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514339&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzOX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=h6S47N780Yiv%7ESH5jCwv77niwVutEqTuKeFzgvPTF8sob35VbQG4ALMqlFDyGdn2-9mkn%7EvP4utBykmiPj-1OoV4Z82PHBcnVIKmXtDtLvSZqCYlUH6dP8W-ZVwvzQVolsjhJHD3Vl58rxTqSecUzC4znnimpwvR7uLWBg-F77T04ZQuh6GUIjItbuWsUBtVHlkuhOAh0DeMBIewNVSF%7E2H383zIuzwVMugshgS9oTQI4hwUgRHf45tIQNRKEwk%7EWtaXbH3odHCvlpK4kyziBb-EEIHaD3GFCUd3200iHtmzT%7EEcc2LWjB8zjPUIFloM5dODuVzf-3QBr0t8ZeosVw__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:20 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:20 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175220Z&X-Amz-Expires=3600&X-Amz-Signature=9a910653d969fedce56ca33b143323e2b46216312a7b272b19707a8d282cc1c8&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514340&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM0MH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=QkKcSErYzvNgwSC4f-zNtjUgRPZEido7DlzCnDqWswKldvsdYzlBbU0VQvZ20sIz48w2dR-qbZzexcpKQ6a7golcySY5c8s3iEo4QWJW9uTmc1O0-GkmdHZ7H57LJ8j4Lwomg5NgKPZz63YBSyefyS0AkNv17QyKnoi%7EwPAR8rMMtYMrz3JzUDe2AaAB1H%7E08ALH1qAhQmjmVVCjKc4vXi8dl%7ExGRo7SZVYzas1NzTINfjqdQj8wnKZHqkqsozGrwh2-I8CVgTr5RTvgnV6YM09X9TgRhWvKxuMmfJGJPwC2oZiiQGYPnuPHyuyO-eIErhnUV-eBPbSSGsJFXnXwxQ__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:21 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:21 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175221Z&X-Amz-Expires=3600&X-Amz-Signature=444871085d61a7d83f80bbc4cdc5daa4c45a3a89537c33ada8024811ee3e726d&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514341&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM0MX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=HilHAW7GN2CVE9r64cpwpWgbeAw8IygfShL6bpWwse0WDQW84BoN6lYfU6UgNx8c4S98bIUm0N7%7ECk22jsICBNrmfVgkCbbKnnKPtDQKv8TBBqNtArOT35cwUv1Rg3Ul-YNFPn7LyEUllQqRZZhWGMytvg8r5m35%7EqVnB7EBNzWJa4neu0PbH8LSuSJPBvNnNj6MCBuCLwGRFJOmC%7E31r9fajhn3ZNrtJZBWwg596LAlifbiskL9YWnOuaRGDGQmOr88uZvIHseumuz3qYWExKLA303stZUizESuROJWoL0hQ092qJqeGVhmoLBASWgWQQ3wzr6yTFEkvZKQl7TnmA__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:22 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:22 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175222Z&X-Amz-Expires=3600&X-Amz-Signature=4b32ff0c2e3c9ba1ffe557f9b3289d8a70a9ca38a0e0e98573049ec897c313de&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514342&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM0Mn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=qOxgPwMNQZlJu3vBTjxKrkEXhHVQ3NuuSI6Zl67d6DDPwYIYToiaiPMb0YuO4oY2JLvhwW0fz6IgHFDq6B7K7Ynh%7Eaqk5VyNdzmnKAGHba%7EDESrL6JrLIPsOgKUH2mxDs1fWXwjCn1zDzv1v1ytOKFd2u%7Exu5qDOBr6nPVhuHbkYaloqg5XDjFuKCsHqK%7ERoVU6fxrCNBgpl%7EUj8Cyg0VcCYW4vxr0T-U1g-zNPAceRNa4YaSGW6q3uKobn%7ES3oQXBm5Nf8A7wmG3TXRcuUh4cxT2SbAhn%7E1jlV3YMdYAI-1xhTYlTS4Nz0exHDiU3O6eG-QmbjE8RAGx47Clo4JDw__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:23 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:23 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175223Z&X-Amz-Expires=3600&X-Amz-Signature=8124143347228c0e64bb16c5095965cc4624aff1f66398113517a09a88d130b9&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514343&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM0M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=J3nXs0PFg%7EhvLio7mviEz53WK7yILs5%7EU9-g6AiyjBGu6ygm-i9c6x5Q%7E8WEsnXLYQ3EfpUqmKK7WfwreEGcyLYMowm7z-zLG0lascwTVGqWqMctHIMp20N63y0wx7xegw9iJuEUWfZ0HDxP1pFQT1w0kEyK52U-sxlanP9P9lUqFMu7S2pnho2njA7Tm8u3a9GdE04AVOLtcgHM5djJXKJlPPxCiYF6KrtJ1o7KudQGQ467J2OkOel3Yu-P-jKcZylWG5kgAvKMZObJ6jrnrx1bwtczeb655zWY33B58SdZuwxPCLfH9QE37tDjMutT7z-BtdX2JCdBUjTXY%7EmSvg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:24 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:24 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175211Z&X-Amz-Expires=3600&X-Amz-Signature=909a7bfcdfda7f4c71801f6b409e0d69e6fc73f6ba4feacf5895105dcd339102&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514331&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzMX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=fu1JiEIIp1a6R4ixkdWoeaAT1apyiDZeL0ARSj0RhbfbIQSzTQqLr0hZZgxRFHj2FSekl66bpdZDX%7Ej4RtLev40KKYsoZ5jnxGB298Ep7O4xWtPLDjI74pTmt-QhswOHdEi5s1gJVNvpWtpE3DeIa6m8sY0-9TxmVunc8uhDsUAcBoUv5BcKDs1yBFx7Yn69HbhSLdbInvkBsDHvluJBVqz3Yh0IJO1reiwVTqae0QoIwBWdWyYYcsEgIeNEkSjaGwwSA3q%7E5PaMyhvfXkNUF5BOs7XwCJaSi7tgtzIM1gLCH9%7Ev79Lf2XemxCrra7wtUF-SxVvjsR1rZIfzEoXdVg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:52:25 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000002_processed.jsonl.zst "HTTP/1.1 302 Found"
17:52:25 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/e263c05b51a9d2abb29bbf260fd75da07790ed812a990b3358e2b1727c42de00?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175211Z&X-Amz-Expires=3600&X-Amz-Signature=909a7bfcdfda7f4c71801f6b409e0d69e6fc73f6ba4feacf5895105dcd339102&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000002_processed.jsonl.zst%3B+filename%3D%22shard_00000002_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514331&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDMzMX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZTI2M2MwNWI1MWE5ZDJhYmIyOWJiZjI2MGZkNzVkYTA3NzkwZWQ4MTJhOTkwYjMzNThlMmIxNzI3YzQyZGUwMCoifV19&Signature=fu1JiEIIp1a6R4ixkdWoeaAT1apyiDZeL0ARSj0RhbfbIQSzTQqLr0hZZgxRFHj2FSekl66bpdZDX%7Ej4RtLev40KKYsoZ5jnxGB298Ep7O4xWtPLDjI74pTmt-QhswOHdEi5s1gJVNvpWtpE3DeIa6m8sY0-9TxmVunc8uhDsUAcBoUv5BcKDs1yBFx7Yn69HbhSLdbInvkBsDHvluJBVqz3Yh0IJO1reiwVTqae0QoIwBWdWyYYcsEgIeNEkSjaGwwSA3q%7E5PaMyhvfXkNUF5BOs7XwCJaSi7tgtzIM1gLCH9%7Ev79Lf2XemxCrra7wtUF-SxVvjsR1rZIfzEoXdVg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
