paper_id,benchmark,publication_date,first_reproduction_date,reproduced_within_12m,time_to_reproduction_days,env_file,pinned_deps,dockerfile,doc_score,pub_year,log_model_params,benchmark_family,task_domain,included_in_analysis
paper_0436,SQuAD,2022-08-01,2023-09-05,False,400,True,False,False,1,2022,10.381097188687193,SQuAD,Reinforcement Learning,True
paper_0437,GLUE,2020-11-01,2021-02-11,True,102,True,False,True,2,2020,9.607838661761441,GLUE,Computer Vision,True
paper_0438,COCO,2019-11-01,2020-12-05,False,400,False,False,True,1,2019,10.97822621665658,COCO,Reinforcement Learning,True
paper_0439,WMT,2024-10-01,2024-11-05,True,35,True,False,False,1,2024,5.965189957420583,WMT,Reinforcement Learning,True
paper_0440,WikiText,2022-01-01,2023-02-05,False,400,False,False,False,0,2022,9.063489766251317,WikiText,Computer Vision,True
paper_0441,WMT,2022-07-01,2022-09-25,True,86,True,True,False,2,2022,5.054027224516489,WMT,NLP,True
paper_0442,GLUE,2023-04-01,2023-05-11,True,40,True,True,False,2,2023,5.1011605416451635,GLUE,Computer Vision,True
paper_0443,CIFAR-10,2019-11-01,2020-12-05,False,400,True,False,False,1,2019,9.467290293362591,CIFAR-10,Reinforcement Learning,True
paper_0444,CIFAR-10,2023-11-01,2024-05-16,True,197,True,False,False,1,2023,9.126919908366478,CIFAR-10,Computer Vision,True
paper_0445,SQuAD,2021-06-01,2022-07-06,False,400,False,False,False,0,2021,9.6270960799411,SQuAD,Speech,True
paper_0446,SuperGLUE,2022-03-01,2023-03-01,True,365,True,True,False,2,2022,8.018930388045364,SuperGLUE,Computer Vision,True
paper_0447,PTB,2021-08-01,2021-10-03,True,63,True,True,True,3,2021,9.848390931980402,PTB,NLP,True
paper_0448,SuperGLUE,2021-11-01,2022-05-31,True,211,False,False,False,0,2021,5.878789867206798,SuperGLUE,Speech,True
paper_0449,SQuAD,2020-12-01,2022-01-05,False,400,False,False,True,1,2020,6.997269161032095,SQuAD,Reinforcement Learning,True
paper_0450,PTB,2021-05-01,2022-06-05,False,400,True,True,False,2,2021,9.014841855666578,PTB,Reinforcement Learning,True
paper_0451,CIFAR-10,2024-02-01,2024-07-27,True,177,False,False,True,1,2024,11.87030808012046,CIFAR-10,Speech,True
paper_0452,COCO,2022-08-01,2023-05-16,True,288,True,False,True,2,2022,7.642449832434188,COCO,Reinforcement Learning,True
paper_0453,SQuAD,2019-10-01,2020-11-04,False,400,True,True,True,3,2019,8.950861365053246,SQuAD,NLP,True
paper_0454,CIFAR-100,2022-03-01,2022-05-30,True,90,True,True,True,3,2022,11.940516897268274,CIFAR-100,Reinforcement Learning,True
paper_0455,CIFAR-10,2021-07-01,2021-10-28,True,119,True,True,False,2,2021,5.997283001538898,CIFAR-10,Reinforcement Learning,True
paper_0456,CIFAR-100,2022-02-01,2022-02-13,True,12,True,True,True,3,2022,5.5218945949467155,CIFAR-100,Speech,True
paper_0457,ImageNet,2023-10-01,2024-02-07,True,129,True,True,True,3,2023,5.8452478460304835,ImageNet,Speech,True
paper_0458,WMT,2021-11-01,2021-12-31,True,60,True,True,False,2,2021,9.135514154172137,WMT,NLP,True
paper_0459,SQuAD,2022-08-01,2023-09-05,False,400,False,False,True,1,2022,7.876319832078633,SQuAD,NLP,True
paper_0460,WMT,2022-07-01,2022-10-10,True,101,True,False,False,1,2022,6.042381578401878,WMT,Speech,True
paper_0461,WMT,2021-09-01,2022-10-06,False,400,False,False,False,0,2021,7.193264653307021,WMT,Computer Vision,True
paper_0462,GLUE,2021-09-01,2022-02-15,True,167,True,True,False,2,2021,8.188248535578552,GLUE,Speech,True
paper_0463,GLUE,2023-05-01,2024-06-04,False,400,True,False,False,1,2023,5.579858559797594,GLUE,Speech,True
paper_0464,SQuAD,2020-09-01,2020-09-27,True,26,True,True,True,3,2020,7.272161213020727,SQuAD,Computer Vision,True
paper_0465,WMT,2023-04-01,2023-08-08,True,129,False,False,True,1,2023,8.001365637914965,WMT,Reinforcement Learning,True
paper_0466,GLUE,2023-09-01,2023-09-30,True,29,True,True,True,3,2023,6.520566364994879,GLUE,Reinforcement Learning,True
paper_0467,WikiText,2023-03-01,2024-04-04,False,400,False,False,False,0,2023,8.971098590604273,WikiText,Speech,True
paper_0468,PTB,2020-08-01,2021-06-10,True,313,True,True,True,3,2020,5.1638801560621275,PTB,Reinforcement Learning,True
paper_0469,CIFAR-100,2019-06-01,2019-06-21,True,20,True,True,False,2,2019,8.91561121985157,CIFAR-100,NLP,True
paper_0470,WMT,2023-09-01,2024-10-05,False,400,True,True,True,3,2023,7.137748860849802,WMT,Reinforcement Learning,True
paper_0471,COCO,2020-03-01,2021-04-05,False,400,False,False,True,1,2020,7.696293276547014,COCO,Reinforcement Learning,True
paper_0472,SQuAD,2023-08-01,2024-09-04,False,400,True,True,False,2,2023,8.681308272824282,SQuAD,Reinforcement Learning,True
paper_0473,WMT,2022-03-01,2023-04-05,False,400,False,False,True,1,2022,8.355833614019744,WMT,Computer Vision,True
paper_0474,ImageNet,2020-11-01,2021-05-23,True,203,False,False,True,1,2020,7.832564080301576,ImageNet,NLP,True
paper_0475,GLUE,2024-03-01,2025-04-05,False,400,True,True,False,2,2024,7.773873071945938,GLUE,NLP,True
paper_0476,WMT,2021-02-01,2021-02-09,True,8,True,True,False,2,2021,9.216457790614625,WMT,Speech,True
paper_0477,ImageNet,2020-04-01,2020-08-20,True,141,True,True,False,2,2020,6.540670752357746,ImageNet,NLP,True
paper_0478,WMT,2022-09-01,2023-10-06,False,400,True,False,False,1,2022,9.885090456906944,WMT,NLP,True
paper_0479,SuperGLUE,2021-05-01,2022-03-03,True,306,True,False,False,1,2021,11.406345219836076,SuperGLUE,Reinforcement Learning,True
paper_0480,SuperGLUE,2021-09-01,2022-10-06,False,400,True,True,False,2,2021,9.084179849600748,SuperGLUE,Computer Vision,True
paper_0481,WMT,2019-04-01,2019-08-08,True,129,True,False,False,1,2019,5.303905776119666,WMT,NLP,True
paper_0482,COCO,2023-04-01,2023-08-08,True,129,True,True,True,3,2023,9.260784944064113,COCO,Speech,True
paper_0483,CIFAR-10,2021-05-01,2022-06-05,False,400,True,True,True,3,2021,7.092415029671832,CIFAR-10,Computer Vision,True
paper_0484,WikiText,2024-08-01,2024-09-28,True,58,True,True,True,3,2024,7.9554420416325735,WikiText,Computer Vision,True
paper_0485,SQuAD,2021-10-01,2022-11-05,False,400,True,False,True,2,2021,4.566916223627095,SQuAD,Reinforcement Learning,True
paper_0486,SQuAD,2020-09-01,2020-11-01,True,61,True,False,True,2,2020,6.480593765039426,SQuAD,NLP,True
paper_0487,ImageNet,2024-02-01,2024-04-04,True,63,True,True,True,3,2024,7.8278606144182135,ImageNet,NLP,True
paper_0488,ImageNet,2019-03-01,2019-11-13,True,257,True,False,True,2,2019,6.229502627751555,ImageNet,Reinforcement Learning,True
paper_0489,ImageNet,2021-06-01,2021-06-03,True,2,True,False,False,1,2021,7.66255564360546,ImageNet,Reinforcement Learning,True
paper_0490,CIFAR-10,2021-04-01,2021-12-09,True,252,True,True,True,3,2021,8.424186706148351,CIFAR-10,Reinforcement Learning,True
paper_0491,SuperGLUE,2022-06-01,2023-07-06,False,400,True,False,False,1,2022,8.032631203371553,SuperGLUE,NLP,True
paper_0492,WikiText,2024-12-01,2026-01-05,False,400,False,False,False,0,2024,7.8107524147014225,WikiText,Computer Vision,True
paper_0493,WMT,2023-01-01,2023-05-08,True,127,False,False,False,0,2023,7.731709647467085,WMT,Speech,True
paper_0494,COCO,2022-07-01,2023-07-01,True,365,True,True,True,3,2022,10.767960982344036,COCO,Speech,True
paper_0495,SuperGLUE,2020-02-01,2020-08-29,True,210,False,False,False,0,2020,5.154050149476654,SuperGLUE,NLP,True
paper_0496,ImageNet,2024-09-01,2025-10-06,False,400,False,False,False,0,2024,8.429086689913929,ImageNet,Reinforcement Learning,True
paper_0497,PTB,2022-01-01,2022-12-12,True,345,True,True,False,2,2022,5.785686366395097,PTB,Computer Vision,True
paper_0498,COCO,2020-09-01,2021-10-06,False,400,True,False,False,1,2020,8.443767017544198,COCO,Reinforcement Learning,True
paper_0499,COCO,2022-01-01,2023-02-05,False,400,True,False,False,1,2022,11.30723453698457,COCO,NLP,True
paper_0500,GLUE,2021-02-01,2022-03-08,False,400,False,False,True,1,2021,5.046150144936197,GLUE,Reinforcement Learning,True
paper_0501,WikiText,2023-04-01,2023-07-30,True,120,True,True,False,2,2023,4.660264666652539,WikiText,NLP,True
paper_0502,ImageNet,2022-12-01,2024-01-05,False,400,False,False,True,1,2022,8.924930611605301,ImageNet,Reinforcement Learning,True
paper_0503,GLUE,2024-07-01,2025-08-05,False,400,True,False,False,1,2024,10.00326365041712,GLUE,Reinforcement Learning,True
paper_0504,WMT,2021-08-01,2022-04-06,True,248,False,False,True,1,2021,7.916783084537879,WMT,Reinforcement Learning,True
paper_0505,GLUE,2019-04-01,2019-05-14,True,43,True,True,False,2,2019,6.156100945869879,GLUE,Reinforcement Learning,True
paper_0506,WikiText,2023-08-01,2024-02-22,True,205,True,True,False,2,2023,7.881169637455012,WikiText,Computer Vision,True
paper_0507,GLUE,2022-04-01,2023-05-06,False,400,False,False,False,0,2022,5.625069196523123,GLUE,Speech,True
paper_0508,GLUE,2024-06-01,2024-10-02,True,123,True,True,True,3,2024,10.18867957280531,GLUE,NLP,True
paper_0509,SuperGLUE,2022-03-01,2022-05-14,True,74,False,False,True,1,2022,10.051835971438557,SuperGLUE,Speech,True
paper_0510,SuperGLUE,2023-05-01,2024-06-04,False,400,False,False,False,0,2023,9.847688368522029,SuperGLUE,Computer Vision,True
paper_0511,SQuAD,2023-08-01,2024-09-04,False,400,True,False,False,1,2023,7.5209961559565,SQuAD,Speech,True
paper_0512,SQuAD,2023-01-01,2023-10-10,True,282,True,True,True,3,2023,8.386640649508932,SQuAD,Computer Vision,True
paper_0513,ImageNet,2023-02-01,2024-03-07,False,400,True,True,False,2,2023,5.007601691847997,ImageNet,NLP,True
paper_0514,GLUE,2022-11-01,2022-11-27,True,26,True,False,True,2,2022,11.281229126976575,GLUE,NLP,True
paper_0515,SuperGLUE,2023-06-01,2024-07-05,False,400,True,False,True,2,2023,3.1539070019969326,SuperGLUE,Reinforcement Learning,True
paper_0516,WMT,2019-12-01,2021-01-04,False,400,True,True,True,3,2019,8.056915162366318,WMT,Reinforcement Learning,True
paper_0517,SuperGLUE,2022-05-01,2022-09-09,True,131,True,False,False,1,2022,8.337999320622307,SuperGLUE,Computer Vision,True
paper_0518,PTB,2023-10-01,2023-11-09,True,39,False,False,False,0,2023,7.746527928428187,PTB,Reinforcement Learning,True
paper_0519,SuperGLUE,2021-07-01,2021-10-12,True,103,True,True,False,2,2021,10.641695812441414,SuperGLUE,NLP,True
paper_0520,CIFAR-100,2022-08-01,2023-09-05,False,400,False,False,False,0,2022,6.895883996445197,CIFAR-100,Computer Vision,True
paper_0521,SuperGLUE,2022-10-01,2023-03-29,True,179,True,False,False,1,2022,13.497289868967774,SuperGLUE,NLP,True
paper_0522,WikiText,2022-09-01,2023-01-21,True,142,True,True,False,2,2022,7.556973474095752,WikiText,NLP,True
paper_0523,COCO,2023-02-01,2023-02-03,True,2,False,False,False,0,2023,4.959648588883112,COCO,Computer Vision,True
paper_0524,SuperGLUE,2019-12-01,2020-09-17,True,291,True,True,False,2,2019,7.35617371773982,SuperGLUE,Computer Vision,True
paper_0525,SQuAD,2024-08-01,2024-11-01,True,92,True,True,True,3,2024,6.464976706465129,SQuAD,Speech,True
paper_0526,ImageNet,2024-05-01,2025-06-05,False,400,True,False,False,1,2024,6.023673304659182,ImageNet,Speech,True
paper_0527,ImageNet,2019-10-01,2020-08-01,True,305,True,False,True,2,2019,8.874462195094083,ImageNet,Reinforcement Learning,True
paper_0528,WikiText,2020-07-01,2021-08-05,False,400,True,True,True,3,2020,8.581088518959492,WikiText,Computer Vision,True
paper_0529,WikiText,2023-03-01,2024-04-04,False,400,True,False,True,2,2023,5.5625693426502485,WikiText,Speech,True
paper_0530,GLUE,2024-02-01,2024-02-09,True,8,True,True,False,2,2024,6.442325914359131,GLUE,Computer Vision,True
paper_0531,CIFAR-10,2022-09-01,2023-10-06,False,400,True,False,True,2,2022,8.788143420226927,CIFAR-10,NLP,True
paper_0532,ImageNet,2019-05-01,2019-07-01,True,61,True,False,True,2,2019,7.254648832096051,ImageNet,Speech,True
paper_0533,CIFAR-10,2019-06-01,2020-07-05,False,400,True,False,True,2,2019,10.112368279252191,CIFAR-10,NLP,True
paper_0534,SQuAD,2020-08-01,2021-09-05,False,400,False,False,False,0,2020,9.07503476604023,SQuAD,Speech,True
paper_0535,SQuAD,2022-12-01,2023-03-27,True,116,True,True,True,3,2022,8.737476118553861,SQuAD,NLP,True
paper_0536,CIFAR-10,2023-12-01,2024-01-11,True,41,True,True,True,3,2023,7.642289756983385,CIFAR-10,NLP,True
paper_0537,GLUE,2023-02-01,2024-03-07,False,400,True,False,True,2,2023,8.224642330939625,GLUE,Reinforcement Learning,True
paper_0538,SuperGLUE,2022-09-01,2022-10-06,True,35,True,True,False,2,2022,7.115690059526959,SuperGLUE,NLP,True
paper_0539,WikiText,2019-09-01,2019-09-09,True,8,True,True,True,3,2019,9.964638965510886,WikiText,Computer Vision,True
paper_0540,ImageNet,2022-08-01,2023-08-01,True,365,False,False,False,0,2022,9.449193992884927,ImageNet,Reinforcement Learning,True
paper_0541,CIFAR-10,2024-08-01,2025-09-05,False,400,True,False,True,2,2024,9.469196256605992,CIFAR-10,Reinforcement Learning,True
paper_0542,SQuAD,2021-01-01,2022-01-01,True,365,True,False,True,2,2021,5.8195831864011405,SQuAD,NLP,True
paper_0543,CIFAR-10,2021-02-01,2021-04-07,True,65,True,False,False,1,2021,2.290746674191218,CIFAR-10,Reinforcement Learning,True
paper_0544,SuperGLUE,2021-04-01,2021-12-05,True,248,True,False,True,2,2021,9.11667284642341,SuperGLUE,Speech,True
paper_0545,COCO,2021-10-01,2022-10-01,True,365,True,True,False,2,2021,7.7049608707638875,COCO,Computer Vision,True
paper_0546,ImageNet,2021-04-01,2022-05-06,False,400,True,True,False,2,2021,3.8002535355619065,ImageNet,Computer Vision,True
paper_0547,CIFAR-10,2024-11-01,2025-06-09,True,220,False,False,True,1,2024,12.3924462843056,CIFAR-10,Computer Vision,True
paper_0548,CIFAR-100,2022-09-01,2023-08-30,True,363,True,True,True,3,2022,10.848991642493896,CIFAR-100,Speech,True
paper_0549,WMT,2023-02-01,2023-06-15,True,134,True,True,True,3,2023,8.99217699258513,WMT,Speech,True
paper_0550,COCO,2022-05-01,2023-06-05,False,400,False,False,True,1,2022,5.557845071823865,COCO,NLP,True
paper_0551,SQuAD,2020-09-01,2021-10-06,False,400,True,True,False,2,2020,4.976233160873573,SQuAD,Reinforcement Learning,True
paper_0552,COCO,2021-06-01,2022-05-01,True,334,True,True,False,2,2021,7.989265055213036,COCO,Reinforcement Learning,True
paper_0553,WikiText,2022-04-01,2023-05-06,False,400,False,False,False,0,2022,5.75963312262559,WikiText,Speech,True
paper_0554,SQuAD,2023-03-01,2024-04-04,False,400,True,False,True,2,2023,8.057853728123101,SQuAD,Reinforcement Learning,True
paper_0555,WMT,2023-04-01,2024-05-05,False,400,False,False,False,0,2023,6.214340805363841,WMT,Computer Vision,True
paper_0556,CIFAR-10,2023-06-01,2023-08-05,True,65,False,False,False,0,2023,9.41712062971329,CIFAR-10,Speech,True
paper_0557,CIFAR-100,2020-05-01,2021-06-05,False,400,False,False,False,0,2020,10.193304537532192,CIFAR-100,NLP,True
paper_0558,CIFAR-10,2021-11-01,2022-12-06,False,400,False,False,True,1,2021,9.00650412949901,CIFAR-10,Computer Vision,True
paper_0559,PTB,2022-09-01,2022-09-10,True,9,True,True,True,3,2022,7.834278654928169,PTB,Reinforcement Learning,True
paper_0560,GLUE,2023-02-01,2024-02-01,True,365,False,False,True,1,2023,9.43174548938192,GLUE,Computer Vision,True
paper_0561,WMT,2021-02-01,2022-03-08,False,400,True,False,False,1,2021,9.762324936873393,WMT,NLP,True
paper_0562,WMT,2022-02-01,2022-03-17,True,44,False,False,False,0,2022,4.383287135165174,WMT,NLP,True
paper_0563,GLUE,2022-05-01,2022-05-25,True,24,False,False,True,1,2022,12.08413930585576,GLUE,Reinforcement Learning,True
paper_0564,CIFAR-10,2020-05-01,2021-06-05,False,400,True,False,True,2,2020,5.062264870268015,CIFAR-10,Reinforcement Learning,True
paper_0565,SQuAD,2022-03-01,2022-06-12,True,103,True,True,True,3,2022,6.934549003566193,SQuAD,Reinforcement Learning,True
paper_0566,GLUE,2024-11-01,2025-12-06,False,400,False,False,True,1,2024,9.02265328832471,GLUE,Speech,True
paper_0567,SQuAD,2023-04-01,2024-05-05,False,400,True,True,True,3,2023,8.529227688136428,SQuAD,Speech,True
paper_0568,GLUE,2022-10-01,2022-11-27,True,57,True,True,True,3,2022,7.877848657295248,GLUE,NLP,True
paper_0569,CIFAR-100,2021-10-01,2022-11-05,False,400,True,False,True,2,2021,9.456471658176897,CIFAR-100,Computer Vision,True
paper_0570,CIFAR-10,2023-08-01,2024-09-04,False,400,False,False,True,1,2023,7.034344818386163,CIFAR-10,Speech,True
paper_0571,CIFAR-100,2023-11-01,2024-12-05,False,400,False,False,True,1,2023,9.391727678187571,CIFAR-100,Reinforcement Learning,True
paper_0572,COCO,2023-08-01,2024-06-30,True,334,True,True,False,2,2023,5.300027906970012,COCO,Computer Vision,True
paper_0573,WMT,2020-05-01,2021-06-05,False,400,True,True,True,3,2020,9.845570192341734,WMT,Speech,True
paper_0574,PTB,2021-09-01,2022-10-06,False,400,True,True,False,2,2021,6.813350220740132,PTB,Speech,True
paper_0575,CIFAR-10,2022-10-01,2023-11-05,False,400,True,True,False,2,2022,6.999897098050895,CIFAR-10,NLP,True
paper_0576,PTB,2022-04-01,2023-05-06,False,400,True,False,False,1,2022,8.8353615044788,PTB,NLP,True
paper_0577,ImageNet,2022-08-01,2022-09-30,True,60,True,True,False,2,2022,9.107399850513696,ImageNet,Computer Vision,True
paper_0578,WikiText,2020-06-01,2021-07-06,False,400,True,True,False,2,2020,8.571606573589467,WikiText,Computer Vision,True
paper_0579,SQuAD,2020-01-01,2021-02-04,False,400,False,False,False,0,2020,11.244349837739708,SQuAD,NLP,True
paper_0580,COCO,2024-10-01,2025-11-05,False,400,True,True,False,2,2024,10.551954591531384,COCO,NLP,True
paper_0581,ImageNet,2021-10-01,2022-11-05,False,400,False,False,False,0,2021,8.825997824275595,ImageNet,Computer Vision,True
paper_0582,CIFAR-100,2020-01-01,2021-02-04,False,400,True,False,True,2,2020,5.000816898283633,CIFAR-100,Speech,True
paper_0583,CIFAR-100,2020-06-01,2021-07-06,False,400,True,False,False,1,2020,6.174378161406974,CIFAR-100,Speech,True
paper_0584,SuperGLUE,2020-02-01,2020-06-18,True,138,True,True,True,3,2020,7.517891499366663,SuperGLUE,Reinforcement Learning,True
paper_0585,ImageNet,2022-09-01,2023-10-06,False,400,True,True,False,2,2022,6.898036392923501,ImageNet,Computer Vision,True
paper_0586,SQuAD,2020-03-01,2020-12-14,True,288,False,False,False,0,2020,7.309062705719855,SQuAD,Computer Vision,True
paper_0587,WikiText,2021-01-01,2021-01-19,True,18,True,True,False,2,2021,11.890390148553866,WikiText,Speech,True
paper_0588,COCO,2021-09-01,2021-09-01,True,0,False,False,True,1,2021,9.702954475111397,COCO,NLP,True
paper_0589,SQuAD,2019-07-01,2019-08-18,True,48,True,False,True,2,2019,10.102926638016239,SQuAD,Speech,True
paper_0590,GLUE,2019-09-01,2019-10-13,True,42,True,False,False,1,2019,8.315915205561907,GLUE,Speech,True
paper_0591,ImageNet,2024-09-01,2024-09-12,True,11,True,True,True,3,2024,8.028298529931517,ImageNet,NLP,True
paper_0592,PTB,2021-03-01,2021-08-26,True,178,True,False,True,2,2021,6.376637799350808,PTB,Speech,True
paper_0593,COCO,2019-12-01,2020-09-03,True,277,False,False,True,1,2019,9.663233572360808,COCO,Computer Vision,True
paper_0594,WMT,2022-07-01,2022-07-25,True,24,True,True,True,3,2022,9.094605349553948,WMT,Speech,True
paper_0595,ImageNet,2021-01-01,2022-01-01,True,365,False,False,False,0,2021,8.725085140272878,ImageNet,Reinforcement Learning,True
paper_0596,COCO,2021-08-01,2022-09-05,False,400,True,True,False,2,2021,6.660393283848277,COCO,Computer Vision,True
paper_0597,WikiText,2022-11-01,2022-11-04,True,3,True,False,True,2,2022,10.572964129288948,WikiText,Speech,True
paper_0598,CIFAR-100,2023-07-01,2023-09-25,True,86,True,True,False,2,2023,6.826654451389581,CIFAR-100,Computer Vision,True
paper_0599,COCO,2022-01-01,2022-05-01,True,120,True,False,True,2,2022,9.230348876377345,COCO,Computer Vision,True
paper_0600,WMT,2024-02-01,2025-03-07,False,400,True,False,True,2,2024,2.3353481500317184,WMT,NLP,True
paper_0601,WikiText,2024-06-01,2024-09-20,True,111,True,True,False,2,2024,5.251257191409504,WikiText,Speech,True
paper_0602,SuperGLUE,2022-10-01,2023-11-05,False,400,True,True,True,3,2022,7.709724761623379,SuperGLUE,Speech,True
paper_0603,SQuAD,2021-06-01,2022-07-06,False,400,False,False,False,0,2021,7.68450603353703,SQuAD,Speech,True
paper_0604,GLUE,2021-09-01,2022-10-06,False,400,False,False,True,1,2021,5.137607554842745,GLUE,Reinforcement Learning,True
paper_0605,CIFAR-100,2023-09-01,2023-11-12,True,72,True,False,True,2,2023,10.211666132589425,CIFAR-100,Speech,True
paper_0606,WikiText,2020-09-01,2020-09-04,True,3,True,True,True,3,2020,10.033259349772617,WikiText,Computer Vision,True
paper_0607,SuperGLUE,2023-09-01,2023-09-06,True,5,True,False,False,1,2023,8.541673031667909,SuperGLUE,Speech,True
paper_0608,CIFAR-100,2019-12-01,2020-11-30,True,365,True,True,True,3,2019,8.148058704682477,CIFAR-100,NLP,True
paper_0609,SuperGLUE,2021-11-01,2022-12-06,False,400,True,True,True,3,2021,6.889772527344576,SuperGLUE,Speech,True
paper_0610,CIFAR-10,2022-11-01,2023-12-06,False,400,True,False,True,2,2022,4.934987452139362,CIFAR-10,Computer Vision,True
paper_0611,GLUE,2019-05-01,2020-06-04,False,400,False,False,True,1,2019,9.035040198314855,GLUE,Speech,True
paper_0612,SQuAD,2023-01-01,2023-02-04,True,34,True,True,False,2,2023,9.325563772041923,SQuAD,Reinforcement Learning,True
paper_0613,SuperGLUE,2019-06-01,2020-04-02,True,306,True,False,True,2,2019,10.934325339302525,SuperGLUE,Reinforcement Learning,True
paper_0614,WikiText,2019-12-01,2020-02-02,True,63,True,True,True,3,2019,5.827747401637181,WikiText,Speech,True
paper_0615,COCO,2019-02-01,2019-07-26,True,175,True,True,True,3,2019,6.3904300436066945,COCO,Speech,True
paper_0616,GLUE,2020-07-01,2021-08-05,False,400,False,False,True,1,2020,6.067231861463599,GLUE,NLP,True
paper_0617,ImageNet,2023-01-01,2024-02-05,False,400,False,False,False,0,2023,7.743402011053604,ImageNet,Computer Vision,True
paper_0618,CIFAR-10,2022-05-01,2023-06-05,False,400,False,False,False,0,2022,5.303604995769414,CIFAR-10,Reinforcement Learning,True
paper_0619,WMT,2022-01-01,2023-01-01,True,365,True,True,True,3,2022,10.333569986406415,WMT,Speech,True
paper_0620,SQuAD,2021-01-01,2021-01-07,True,6,True,True,True,3,2021,7.378786170200853,SQuAD,NLP,True
paper_0621,GLUE,2021-09-01,2022-01-02,True,123,False,False,False,0,2021,5.579196607953158,GLUE,Computer Vision,True
paper_0622,SuperGLUE,2021-01-01,2022-02-05,False,400,False,False,True,1,2021,7.327323292730974,SuperGLUE,NLP,True
paper_0623,WikiText,2023-08-01,2023-09-07,True,37,True,True,False,2,2023,9.92483281656615,WikiText,Reinforcement Learning,True
paper_0624,PTB,2021-10-01,2022-11-05,False,400,False,False,False,0,2021,7.602300512964698,PTB,Reinforcement Learning,True
paper_0625,CIFAR-10,2021-11-01,2022-08-19,True,291,True,False,True,2,2021,8.268825055804554,CIFAR-10,Reinforcement Learning,True
paper_0626,COCO,2020-12-01,2022-01-05,False,400,True,False,True,2,2020,9.197696014873214,COCO,Reinforcement Learning,True
paper_0627,COCO,2022-08-01,2023-09-05,False,400,False,False,False,0,2022,9.17823635754531,COCO,Speech,True
paper_0628,CIFAR-10,2023-08-01,2023-09-07,True,37,True,False,True,2,2023,6.045050726122528,CIFAR-10,Computer Vision,True
paper_0629,CIFAR-100,2020-05-01,2020-06-22,True,52,True,True,False,2,2020,8.537437054609336,CIFAR-100,Computer Vision,True
paper_0630,COCO,2021-01-01,2022-02-05,False,400,False,False,True,1,2021,10.024876873658991,COCO,NLP,True
paper_0631,ImageNet,2020-07-01,2021-08-05,False,400,True,True,False,2,2020,5.971040546585172,ImageNet,Reinforcement Learning,True
paper_0632,WMT,2023-11-01,2024-12-05,False,400,True,False,False,1,2023,6.40215868816247,WMT,NLP,True
paper_0633,COCO,2023-10-01,2023-11-23,True,53,False,False,True,1,2023,9.943219126502774,COCO,NLP,True
paper_0634,CIFAR-100,2023-01-01,2023-02-26,True,56,True,False,False,1,2023,6.0665341637111005,CIFAR-100,Speech,True
paper_0635,COCO,2021-05-01,2022-06-05,False,400,True,False,True,2,2021,4.530672156934019,COCO,NLP,True
paper_0636,SQuAD,2020-10-01,2021-10-01,True,365,True,True,False,2,2020,8.315948624502903,SQuAD,Reinforcement Learning,True
paper_0637,COCO,2023-09-01,2024-05-12,True,254,True,True,False,2,2023,9.301844316081938,COCO,Computer Vision,True
paper_0638,CIFAR-100,2020-11-01,2021-12-06,False,400,False,False,True,1,2020,8.477109907547478,CIFAR-100,NLP,True
paper_0639,PTB,2020-06-01,2020-07-01,True,30,True,True,True,3,2020,8.942704981655458,PTB,NLP,True
paper_0640,ImageNet,2021-09-01,2022-03-16,True,196,True,True,True,3,2021,6.811768739024031,ImageNet,NLP,True
paper_0641,ImageNet,2023-03-01,2023-07-06,True,127,True,True,False,2,2023,7.193124602757284,ImageNet,Speech,True
paper_0642,CIFAR-10,2021-07-01,2021-09-27,True,88,True,True,False,2,2021,6.108294677248092,CIFAR-10,Speech,True
paper_0643,CIFAR-100,2021-11-01,2022-12-06,False,400,True,True,True,3,2021,7.528577510286663,CIFAR-100,Speech,True
paper_0644,ImageNet,2022-12-01,2023-11-05,True,339,True,True,False,2,2022,6.096159719541565,ImageNet,Speech,True
paper_0645,WikiText,2021-05-01,2022-06-05,False,400,True,True,False,2,2021,6.876952285570537,WikiText,NLP,True
paper_0646,WikiText,2024-03-01,2024-09-23,True,206,True,True,True,3,2024,7.550754152817045,WikiText,Computer Vision,True
paper_0647,CIFAR-100,2019-08-01,2020-09-04,False,400,False,False,True,1,2019,6.576680845217709,CIFAR-100,Computer Vision,True
paper_0648,CIFAR-10,2022-11-01,2023-12-06,False,400,False,False,False,0,2022,6.339398936031585,CIFAR-10,Reinforcement Learning,True
paper_0649,CIFAR-10,2020-07-01,2021-08-05,False,400,True,True,False,2,2020,9.827700286816329,CIFAR-10,Speech,True
paper_0650,COCO,2019-08-01,2020-07-31,True,365,True,True,True,3,2019,7.874768362774155,COCO,Computer Vision,True
paper_0651,CIFAR-100,2024-05-01,2024-07-14,True,74,True,False,True,2,2024,12.612305969492429,CIFAR-100,Reinforcement Learning,True
paper_0652,PTB,2023-05-01,2024-06-04,False,400,True,False,False,1,2023,9.076869914432905,PTB,Speech,True
paper_0653,WMT,2021-02-01,2022-03-08,False,400,False,False,False,0,2021,12.11454372998802,WMT,NLP,True
paper_0654,WikiText,2023-08-01,2023-11-13,True,104,True,True,True,3,2023,5.774045377723672,WikiText,Computer Vision,True
paper_0655,CIFAR-10,2022-09-01,2023-05-07,True,248,True,True,False,2,2022,9.481090731748873,CIFAR-10,Computer Vision,True
